iyear,imonth,iday,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,weaptype1,weaptype1_txt,nkill,propextent,propextent_txt
1988,3,3,92,India,6,South Asia,Jammu and Kashmir,Mand,32.888165,74.985168,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,13,Unknown,3.0,,
1988,3,6,92,India,6,South Asia,Punjab,Ratoke,31.242247,75.018764,1,Assassination,1,Business,92.0,India,Unknown,13,Unknown,1.0,,
1988,3,6,92,India,6,South Asia,Unknown,Mirich Gogra Mahal,,,1,Assassination,1,Business,92.0,India,Unknown,13,Unknown,1.0,,
1988,3,6,92,India,6,South Asia,Punjab,Sangrur District,30.245796,75.842072,1,Assassination,3,Police,92.0,India,Unknown,13,Unknown,1.0,,
1988,3,6,92,India,6,South Asia,Punjab,Dhuri,30.37,75.87,1,Assassination,3,Police,92.0,India,Unknown,13,Unknown,0.0,,
1988,3,7,92,India,6,South Asia,Uttaranchal,Sakira,29.77874,79.764216,1,Assassination,3,Police,92.0,India,Unknown,5,Firearms,3.0,,
1988,3,8,92,India,6,South Asia,Punjab,Unknown,31.147131,75.341218,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,4.0,,
1988,3,9,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,2,Armed Assault,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,5.0,,
1988,3,9,92,India,6,South Asia,Punjab,Kapurthala District,31.37148,75.393681,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,3.0,,
1988,3,9,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,22,Violent Political Party,92.0,India,Sikh Extremists,5,Firearms,6.0,,
1988,3,10,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,3,Bombing/Explosion,8,Educational Institution,92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,0.0,,
1988,3,10,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,3,Bombing/Explosion,8,Educational Institution,92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,0.0,,
1988,3,10,92,India,6,South Asia,Punjab,Dhariwal,31.958504,75.323245,2,Armed Assault,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,3.0,,
1988,3,12,92,India,6,South Asia,Punjab,Malan Wala,31.050714,74.820007,2,Armed Assault,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1988,3,12,92,India,6,South Asia,Uttar Pradesh,Khajura,25.825278,83.271111,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1988,3,12,92,India,6,South Asia,Punjab,Faridkot District,30.672393,74.755048,1,Assassination,1,Business,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1988,3,13,92,India,6,South Asia,West Bengal,Kurseong,26.882837,88.279816,2,Armed Assault,3,Police,92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,1.0,,
1988,3,13,92,India,6,South Asia,Orissa,Singamundi,19.524167,83.808611,7,Facility/Infrastructure Attack,2,Government (General),92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,0.0,3.0,Minor (likely < $1 million)
1988,3,14,92,India,6,South Asia,Punjab,Jhangerian,31.140927,76.314519,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,4.0,,
1988,3,14,92,India,6,South Asia,Punjab,Ludhiana District,30.900965,75.857276,1,Assassination,3,Police,92.0,India,Unknown,13,Unknown,1.0,,
1988,3,14,92,India,6,South Asia,Uttaranchal,Dhalin,30.541348,77.912461,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,13,Unknown,4.0,,
1988,3,21,92,India,6,South Asia,Punjab,Phagwara,31.22402,75.770801,3,Bombing/Explosion,3,Police,92.0,India,Sikh Extremists,6,Explosives,0.0,,
1988,3,21,92,India,6,South Asia,Uttar Pradesh,Akbarpura,26.430278,82.536667,2,Armed Assault,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,2.0,,
1988,3,21,92,India,6,South Asia,Punjab,Hoshiapur district,31.534899,75.910571,2,Armed Assault,3,Police,92.0,India,Unknown,5,Firearms,2.0,,
1988,3,22,92,India,6,South Asia,Delhi,Todapur,28.585836,77.153336,9,Unknown,3,Police,92.0,India,Unknown,13,Unknown,2.0,,
1988,3,22,92,India,6,South Asia,Uttar Pradesh,Akbarpura,26.430278,82.536667,1,Assassination,1,Business,92.0,India,Unknown,5,Firearms,1.0,,
1988,3,23,92,India,6,South Asia,Madhya Pradesh,Jabalpur,23.166667,79.933333,3,Bombing/Explosion,4,Military,92.0,India,Khalistan Commando Force,6,Explosives,0.0,,
1988,3,25,92,India,6,South Asia,Himachal Pradesh,Amarkot,30.464581,77.640726,2,Armed Assault,19,Transportation,92.0,India,Unknown,5,Firearms,4.0,,
1988,3,25,92,India,6,South Asia,Delhi,Delhi,28.690073,77.213982,1,Assassination,6,Airports & Aircraft,98.0,Italy,Organization of Arab Fedayeen Cells,5,Firearms,0.0,,
1988,3,27,92,India,6,South Asia,Jammu and Kashmir,Manwal,32.76978,75.130822,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,4.0,,
1988,3,27,92,India,6,South Asia,Madhya Pradesh,Indore,22.726212,75.862688,1,Assassination,3,Police,92.0,India,Unknown,13,Unknown,2.0,,
1988,3,29,92,India,6,South Asia,Unknown,Tanjeli,,,2,Armed Assault,14,Private Citizens & Property,92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,2.0,,
1988,3,29,92,India,6,South Asia,Unknown,Kada Viohan,,,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,10.0,,
1988,3,30,92,India,6,South Asia,Madhya Pradesh,Gilhari,25.173889,77.688333,1,Assassination,2,Government (General),92.0,India,Unknown,13,Unknown,1.0,,
1988,3,31,92,India,6,South Asia,Punjab,Ludhiana,30.898024,75.860077,3,Bombing/Explosion,1,Business,92.0,India,Sikh Extremists,13,Unknown,0.0,,
1988,3,31,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,22,Violent Political Party,92.0,India,Sikh Extremists,6,Explosives,0.0,,
1988,4,1,92,India,6,South Asia,Punjab,Kapurthala District,31.37148,75.393681,3,Bombing/Explosion,19,Transportation,92.0,India,Sikh Extremists,6,Explosives,0.0,3.0,Minor (likely < $1 million)
1988,4,1,92,India,6,South Asia,Haryana,Bhagana,29.069596,75.851943,2,Armed Assault,3,Police,92.0,India,Unknown,5,Firearms,2.0,,
1988,4,1,92,India,6,South Asia,Uttaranchal,Pangot,29.42301,79.427488,2,Armed Assault,14,Private Citizens & Property,92.0,India,Khalistan Liberation Force,5,Firearms,18.0,,
1988,4,1,92,India,6,South Asia,Punjab,Jodhan Nagri,31.606478,75.147241,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,4.0,,
1988,4,1,92,India,6,South Asia,Unknown,Ghagharvana,,,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,2.0,,
1988,4,4,92,India,6,South Asia,Delhi,Delhi,28.690073,77.213982,7,Facility/Infrastructure Attack,7,Government (Diplomatic),217.0,United States,Unknown,8,Incendiary,0.0,,
1988,4,5,92,India,6,South Asia,Maharashtra,Kohali,21.26707,78.809239,2,Armed Assault,3,Police,92.0,India,Unknown,5,Firearms,1.0,,
1988,4,5,92,India,6,South Asia,Uttar Pradesh,Kanpur,26.449923,80.331874,1,Assassination,2,Government (General),92.0,India,Unknown,5,Firearms,3.0,,
1988,4,7,92,India,6,South Asia,Punjab,Udhonaugal,31.671944,75.233056,1,Assassination,3,Police,92.0,India,Unknown,5,Firearms,1.0,,
1988,4,7,92,India,6,South Asia,Rajasthan,Rasulpur,28.095366,74.984953,1,Assassination,1,Business,92.0,India,Unknown,5,Firearms,1.0,,
1988,4,14,92,India,6,South Asia,Punjab,Firozpur district,30.954424,74.612085,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,1.0,,
1988,4,14,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,1,Assassination,22,Violent Political Party,92.0,India,Unknown,5,Firearms,1.0,,
1988,4,16,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,3,Bombing/Explosion,2,Government (General),92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,0.0,,
1988,4,16,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,3,Bombing/Explosion,19,Transportation,92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,0.0,,
1988,4,16,92,India,6,South Asia,Punjab,Amritsar District,31.633979,74.872264,2,Armed Assault,3,Police,92.0,India,Unknown,5,Firearms,10.0,,
1988,4,18,92,India,6,South Asia,Rajasthan,Bholi,25.2825,74.680556,1,Assassination,8,Educational Institution,92.0,India,Unknown,5,Firearms,1.0,,
1988,4,18,92,India,6,South Asia,Madhya Pradesh,Chakanda,24.101944,76.391389,1,Assassination,3,Police,92.0,India,Unknown,5,Firearms,1.0,,
1988,4,18,92,India,6,South Asia,Uttar Pradesh,Rania,26.407293,80.077825,1,Assassination,22,Violent Political Party,92.0,India,Unknown,5,Firearms,2.0,,
1988,4,19,92,India,6,South Asia,Manipur,Tamenglong,24.984523,93.503509,2,Armed Assault,4,Military,92.0,India,National Socialist Council of Nagaland,5,Firearms,10.0,3.0,Minor (likely < $1 million)
1988,4,22,92,India,6,South Asia,Karnataka,Sonda,14.727238,74.80063,6,Hostage Taking (Kidnapping),22,Violent Political Party,92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,2.0,,
1988,4,22,92,India,6,South Asia,Punjab,Jalandhar,31.326015,75.576183,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,7.0,,
1988,4,23,92,India,6,South Asia,Punjab,Ajnala,31.84,74.76,2,Armed Assault,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,8.0,,
1988,4,28,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,1,Assassination,2,Government (General),92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,1.0,,
1988,4,28,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,1,Assassination,2,Government (General),92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,0.0,,
1988,5,1,92,India,6,South Asia,Punjab,Patiala,30.34,76.38,2,Armed Assault,1,Business,92.0,India,Sikh Extremists,5,Firearms,4.0,,
1988,5,1,92,India,6,South Asia,Orissa,Dadha,20.404939,85.834546,2,Armed Assault,3,Police,92.0,India,Unknown,5,Firearms,1.0,,
1988,5,2,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,1,Assassination,2,Government (General),92.0,India,Unknown,5,Firearms,0.0,,
1988,5,2,92,India,6,South Asia,Punjab,Lalru,30.486667,76.800556,2,Armed Assault,19,Transportation,92.0,India,Unknown,5,Firearms,0.0,,
1988,5,3,92,India,6,South Asia,Rajasthan,Kararwala,29.920753,74.207661,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,5.0,,
1988,5,6,92,India,6,South Asia,Punjab,Rupnagar district,30.966064,76.523162,1,Assassination,1,Business,92.0,India,Unknown,13,Unknown,1.0,,
1988,5,6,92,India,6,South Asia,Unknown,Sidhuwadona,,,2,Armed Assault,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,7.0,,
1988,5,7,92,India,6,South Asia,West Bengal,Kalimpong,27.067992,88.47127,3,Bombing/Explosion,3,Police,92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,0.0,,
1988,5,7,92,India,6,South Asia,Haryana,Panipat,29.390946,76.963502,2,Armed Assault,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,13.0,,
1988,5,9,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,3,Bombing/Explosion,1,Business,217.0,United States,Unknown,6,Explosives,1.0,,
1988,5,9,92,India,6,South Asia,Haryana,Panipat,29.390946,76.963502,2,Armed Assault,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,13.0,,
1988,5,15,92,India,6,South Asia,West Bengal,Kalimpong,27.067992,88.47127,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,1.0,,
1988,5,15,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,2,Armed Assault,3,Police,92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,3.0,,
1988,5,16,92,India,6,South Asia,Himachal Pradesh,Amarkot,30.464581,77.640726,2,Armed Assault,3,Police,92.0,India,Unknown,5,Firearms,0.0,,
1988,5,16,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,2,Armed Assault,3,Police,92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,4.0,,
1988,5,17,92,India,6,South Asia,Punjab,Ludhiana,30.898024,75.860077,1,Assassination,15,Religious Figures/Institutions,92.0,India,Sikh Extremists,5,Firearms,2.0,,
1988,5,18,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,0.0,,
1988,5,18,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,0.0,,
1988,5,18,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,0.0,,
1988,5,18,92,India,6,South Asia,Punjab,Jalandhar,31.326015,75.576183,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,5.0,,
1988,5,19,92,India,6,South Asia,Punjab,Bhatinda,30.210994,74.945474,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,5.0,,
1988,5,21,92,India,6,South Asia,Rajasthan,Gujarpur,27.599444,76.8625,2,Armed Assault,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,9.0,,
1988,5,21,92,India,6,South Asia,Punjab,Kot Sukhia,30.682222,74.879722,2,Armed Assault,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,4.0,,
1988,5,22,92,India,6,South Asia,Punjab,Ludhiana,30.898024,75.860077,3,Bombing/Explosion,19,Transportation,92.0,India,Sikh Extremists,6,Explosives,4.0,,
1988,5,22,92,India,6,South Asia,Punjab,Ajnala,31.84,74.76,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,5.0,,
1988,5,22,92,India,6,South Asia,Punjab,Bhatinda,30.210994,74.945474,2,Armed Assault,19,Transportation,92.0,India,Unknown,5,Firearms,5.0,,
1988,5,23,92,India,6,South Asia,Punjab,Dhaliwal,31.168426,75.593892,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,6.0,,
1988,5,23,92,India,6,South Asia,Punjab,Sangrur District,30.245796,75.842072,1,Assassination,1,Business,92.0,India,Unknown,5,Firearms,1.0,,
1988,5,23,92,India,6,South Asia,Punjab,Jalandhar district,31.326015,75.576183,1,Assassination,2,Government (General),92.0,India,Unknown,5,Firearms,1.0,,
1988,5,24,92,India,6,South Asia,Punjab,Jalandhar,31.326015,75.576183,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,4.0,,
1988,5,24,92,India,6,South Asia,Punjab,Bhatinda District,30.210994,74.945474,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,1.0,,
1988,5,24,92,India,6,South Asia,Punjab,Harike,31.168901,74.942797,2,Armed Assault,3,Police,92.0,India,Sikh Extremists,5,Firearms,2.0,,
1988,5,30,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,3,Bombing/Explosion,15,Religious Figures/Institutions,92.0,India,Khalistan Liberation Force,6,Explosives,21.0,,
1988,5,30,92,India,6,South Asia,Punjab,Gurdaspur,32.040763,75.401886,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Khalistan Liberation Force,6,Explosives,5.0,,
1988,5,31,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Sikh Extremists,6,Explosives,0.0,,
1988,5,31,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Sikh Extremists,6,Explosives,0.0,,
1988,6,1,92,India,6,South Asia,Punjab,Mudki,30.776638,74.882875,2,Armed Assault,1,Business,92.0,India,Unknown,5,Firearms,2.0,,
1988,6,4,92,India,6,South Asia,Haryana,Sonepat,28.928774,77.091281,3,Bombing/Explosion,19,Transportation,92.0,India,Sikh Extremists,6,Explosives,0.0,,
1988,6,4,92,India,6,South Asia,Punjab,Hoshiapur,31.534899,75.910571,1,Assassination,10,Journalists & Media,92.0,India,Sikh Extremists,5,Firearms,1.0,,
1988,6,4,92,India,6,South Asia,Punjab,Mattewal,31.687309,75.147241,1,Assassination,1,Business,92.0,India,Sikh Extremists,5,Firearms,0.0,,
1988,6,4,92,India,6,South Asia,Haryana,Unknown,29.058776,76.085601,2,Armed Assault,3,Police,92.0,India,Sikh Extremists,5,Firearms,0.0,,
1988,6,5,92,India,6,South Asia,West Bengal,Darjeeling,27.046316,88.271156,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,3.0,3.0,Minor (likely < $1 million)
1988,6,8,92,India,6,South Asia,Punjab,Thinda,31.262015,75.974876,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,1.0,,
1988,6,11,92,India,6,South Asia,West Bengal,Unknown,22.986757,87.854976,3,Bombing/Explosion,1,Business,92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,0.0,,
1988,6,14,92,India,6,South Asia,Punjab,Moga,30.81646,75.171709,3,Bombing/Explosion,3,Police,92.0,India,Unknown,6,Explosives,0.0,,
1988,6,14,92,India,6,South Asia,Punjab,Khadur Sahib,31.423596,75.099075,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,2.0,,
1988,6,14,92,India,6,South Asia,Punjab,Dhariwal,31.958504,75.323245,1,Assassination,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,2.0,,
1988,6,14,92,India,6,South Asia,Punjab,Phagwara,31.22402,75.770801,1,Assassination,2,Government (General),92.0,India,Unknown,5,Firearms,1.0,,
1988,6,14,92,India,6,South Asia,Unknown,Gaginangal,,,1,Assassination,1,Business,92.0,India,Unknown,5,Firearms,1.0,,
1988,6,14,92,India,6,South Asia,Punjab,Cheema Khuddi,31.721192,75.435929,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,2.0,,
1988,6,14,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,2,Armed Assault,3,Police,92.0,India,Sikh Extremists,9,Melee,2.0,,
1988,6,16,92,India,6,South Asia,West Bengal,Sukhia Pokhri,26.998043,88.167358,3,Bombing/Explosion,3,Police,92.0,India,Gurkha National Liberation Front (GNLF),6,Explosives,0.0,,
1988,6,18,92,India,6,South Asia,Haryana,Kurukshetra,29.969512,76.878282,3,Bombing/Explosion,1,Business,92.0,India,Sikh Extremists,6,Explosives,14.0,,
1988,6,18,92,India,6,South Asia,Punjab,Patiala district,30.34,76.38,1,Assassination,3,Police,92.0,India,Sikh Extremists,13,Unknown,1.0,,
1988,6,18,92,India,6,South Asia,Chandigarh,Chandigarh,30.733315,76.779418,2,Armed Assault,2,Government (General),92.0,India,Sikh Extremists,5,Firearms,3.0,,
1988,6,20,92,India,6,South Asia,Delhi,New Delhi,28.585836,77.153336,3,Bombing/Explosion,14,Private Citizens & Property,92.0,India,Sikh Extremists,6,Explosives,3.0,,
1988,6,20,92,India,6,South Asia,Haryana,Pehowa,29.980676,76.584475,2,Armed Assault,1,Business,92.0,India,Sikh Extremists,5,Firearms,6.0,,
1988,6,21,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,3,Bombing/Explosion,1,Business,92.0,India,Sikh Extremists,6,Explosives,14.0,,
1988,6,22,92,India,6,South Asia,Punjab,Guman,31.989502,75.045052,1,Assassination,1,Business,92.0,India,Unknown,13,Unknown,1.0,,
1988,6,22,92,India,6,South Asia,Punjab,Rajo Majra,30.371001,75.799643,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,4.0,,
1988,6,22,92,India,6,South Asia,Punjab,Rama Mandi,31.311023,75.634982,1,Assassination,2,Government (General),92.0,India,Unknown,5,Firearms,1.0,,
1988,6,22,92,India,6,South Asia,Uttar Pradesh,Kotla,25.978667,81.094091,1,Assassination,22,Violent Political Party,92.0,India,Unknown,13,Unknown,1.0,,
1988,6,22,92,India,6,South Asia,Maharashtra,Unknown,19.75148,75.713888,2,Armed Assault,3,Police,92.0,India,Naxalites,5,Firearms,1.0,,
1988,6,23,92,India,6,South Asia,Punjab,Ludhiana,30.898024,75.860077,1,Assassination,3,Police,92.0,India,Sikh Extremists,5,Firearms,2.0,,
1988,6,23,92,India,6,South Asia,Punjab,Amritsar,31.633078,74.878288,2,Armed Assault,14,Private Citizens & Property,92.0,India,Sikh Extremists,5,Firearms,2.0,,
1988,6,25,92,India,6,South Asia,West Bengal,Kurseong,26.882837,88.279816,2,Armed Assault,3,Police,92.0,India,Gurkha National Liberation Front (GNLF),5,Firearms,5.0,,
1988,6,27,92,India,6,South Asia,Punjab,Balla,31.648404,75.505832,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,2.0,,
1988,6,27,92,India,6,South Asia,Assam,Nalbari,26.444619,91.441053,1,Assassination,14,Private Citizens & Property,92.0,India,Unknown,5,Firearms,1.0,,
1988,6,28,92,India,6,South Asia,Unknown,Saint Mery Basti,,,2,Armed Assault,14,Private Citizens & Property,92.0,India,Gurkha National Liberation Front (GNLF),8,Incendiary,0.0,3.0,Minor (likely < $1 million)
